Type,SKU,Name,Published,Visibility in catalog,Short description,Description,Regular price,Categories,Images,External URL,Button text,Attribute 1 name,Attribute 1 value(s),Attribute 1 visible,Attribute 1 global,Attribute 2 name,Attribute 2 value(s),Attribute 2 visible,Attribute 2 global
external,AR0018254,Hi Capa 51 Kurenai Red Custom Replica,0,visible,,"DESCRIPTION
Interne :
- Canon de précision power barrel Hi-capa 5.1 6.00 x 112.5mm Nine Ball
- Joint Hop Up 60° Silicone DECEPTICONS Maple Leaf
- Recoil / Hammer Spring Renforcé 120% pour Hi-Capa GBB Tokyo Marui AIP
- I-Key Maple Leaf
Externe :
- Frame R EDGE 5.1 et compensateur Kurenai Red pour Hi-Capa Marui Nine Ball
- Magazine Catch Hi Capa 5.1 ZANSHIN Kurenai Red Nine Ball
- Safety Lever Hi Capa Marui ZANSHIN Kurenai Red Nine Ball
- Détente Custom Omega ZANSHIN Kurenai Red Hi-capa Nine Ball
- Rail de visée aluminium NEO ZANSHIN Kurenai Red Hi-capa Nine Ball
- Mallette mousse 31 x 25 x 8 Noir Nuprol
Informations supplémentaires :
- Billes (de bonne qualité) : 0.30g (conseillé : ""BLS0004"")
- Modes de tir : Semi-automatique
Vous bénéficierez d'une garantie OPS-store de 12 mois sur l'ensemble des pièces. Elle ne prendra pas en compte toute modification faite par un tiers extérieur à OPS-store.",,Pieces internes,"https://www.ops-store.com/upload/image/hi-capa-51-kurenai-red-custom-replica-p-image-180765-grande.jpg, https://www.ops-store.com/upload/image/hi-capa-51-kurenai-red-custom-replica-p-image-180767-grande.jpg, https://www.ops-store.com/upload/image/hi-capa-51-kurenai-red-custom-replica-p-image-180766-grande.jpg, https://www.ops-store.com/upload/image/hi-capa-51-kurenai-red-custom-replica-p-image-180764-grande.jpg",https://www.ops-store.com/en/hi-capa-51-kurenai-red-custom-replica-a21548.html,Voir sur OPS-Store,Marque,ops factory,1,1,Caracteristiques,Caliber: 6 millimetres | Propulsion: Gaz | Gas location: magazine | Shooting mode: Safe - Semi | Internal barrel length: 113 mm | Charger: 28 beads | How it works: Adjustable Hop Up | Blowback: Yes | Body: Aluminium / polymer | Colors: Kurenai Red / Black | Recommended grammage: 0.30 g | Speed (0.20g BBs): 300 fps (150psi) | Length: 240 mm | Canon internal model: Nine Ball precision cannon,1,0
external,KJW-02-010348-00,M9A1 Black KJ Works Gas,1,visible,,,149.90,Repliques,"https://www.ops-store.com/upload/image/m9a1-pistol-replica--green-gas--p-image-179447-grande.jpg, https://www.ops-store.com/upload/image/m9a1-pistol-replica--green-gas--p-image-179446-grande.jpg",https://www.ops-store.com/en/m9a1-black-kj-works-gas-a20837.html,Voir sur OPS-Store,Marque,KJ Works,1,1,Caracteristiques,Caliber: 6mm | Propulsion: Gas | Shooting mode: Semi-auto | Energy: 0.84 joules | Speed: 300 FPS | Weight: 925 g | Integrated tactical rail: Yes | Charger: 25 bbs | How it works: Adjustable Hop Up | Colors: Black | Length: 223mm | Model: M9A1 | Design: Full metal | Blowback system: Yes,1,0
external,KJW-02-001942-00,Hi-Capa 5.1 KP-06 KJ Works Gas,1,visible,,,159.90,Repliques,"https://www.ops-store.com/upload/image/kp-06-pistol-replica--green-gas-p-image-179376-grande.jpg, https://www.ops-store.com/upload/image/kp-06-pistol-replica--green-gas-p-image-179375-grande.jpg",https://www.ops-store.com/en/hi-capa-51-kp-06-kj-works-gas-a20836.html,Voir sur OPS-Store,Marque,KJ Works,1,1,Caracteristiques,Caliber: 6mm | Propulsion: Gas | Shooting mode: Safe / Semi-auto | Energy: 1.01 joules | Speed: 330 FPS | Weight: 1200g | Integrated tactical rail: Under barrel | Charger: 30 bbs | How it works: Adjustable Hop Up | Colors: Black | Length: 250mm | Model: KP-06 | Design: Metal | Blowback system: Yes,1,0
external,AR0016690,Hi Capa 51 Gungnir Custom Replica,0,visible,,"DESCRIPTION
Interne :
- Canon de précision power barrel Hi-capa 5.1 6.00 x 112.5mm Nine Ball
- Joint Hop Up 60° Silicone DECEPTICONS Maple Leaf
- I-Key Maple Leaf
Externe :
- Pistol Grip Custom Desert pour Hi-Capa GBB Tokyo Marui COWCOW
- Hi-Capa 5.1 D.O.R Tokyo Marui Gaz
- Culasse Custom “GUNGNIR” pour Hi-capa 5.1 Marui DE Nine Ball
- Outer Barrel 2 Way Non-recoil Black pour Hi-capa 5.1 D.O.R Marui Nine Ball
- Grip Tape Custom pour Hi-Capa GBB Tokyo Marui COWCOW
- Lampe X300 Ultra noir WADSN
- Visée point rouge RMR Micro Pro Sight FDE Tokyo Marui
- Mallette mousse 31 x 25 x 8 Tan Nuprol
Informations supplémentaires :
- Billes (de bonne qualité) : 0.30g 
- Modes de tir : Semi-automatique
Vous bénéficierez d'une garantie OPS-store de 12 mois sur l'ensemble des pièces. Elle ne prendra pas en compte toute modification faite par un tiers extérieur à OPS-store.",,Pieces internes,"https://www.ops-store.com/upload/image/hi-capa-51-gungnir-custom-replica-p-image-178029-grande.jpg, https://www.ops-store.com/upload/image/hi-capa-51-gungnir-custom-replica-p-image-178030-grande.jpg, https://www.ops-store.com/upload/image/hi-capa-51-gungnir-custom-replica-p-image-178031-grande.jpg, https://www.ops-store.com/upload/image/hi-capa-51-gungnir-custom-replica-p-image-178028-grande.jpg",https://www.ops-store.com/en/hi-capa-51-gungnir-custom-replica-a20285.html,Voir sur OPS-Store,Marque,OPS-Factory,1,1,Caracteristiques,Caliber: 6 millimetres | Propulsion: Gaz | Gas location: magazine | Shooting mode: Semi-automatic | Internal barrel length: 112.5 mm | Charger: 28 beads | How it works: Adjustable Hop Up | Blowback: Yes | Body: Aluminium / polymer | Colors: Two-tone Tan / Black | Recommended grammage: 0.30g | Speed (0.20g BBs): 310 FPS | Canon internal model: Nine Ball precision cannon | Internal barrel diameter: 6.00 mm,1,0
external,S13115,GTP9 Rose / Gold G&G Armament Gaz,1,visible,,,179.90,Repliques,"https://www.ops-store.com/upload/image/pistol-gtp9-breech-rose-gold-p-image-177614-grande.jpg, https://www.ops-store.com/upload/image/pistol-gtp9-breech-rose-gold-p-image-177613-grande.jpg",https://www.ops-store.com/en/gtp9-rose-gold-gg-armament-gaz-a19566.html,Voir sur OPS-Store,Marque,G&G Armament,1,1,Caracteristiques,Caliber: 6mm | Propulsion: Gas | Shooting mode: Semi-auto | Energy: 1J | Speed: 328 FPS | Weight: 785 grams | Integrated tactical rail: Yes | Charger: 22 bbs | How it works: Adjustable Hop Up | Colors: Pink / Gold | Length: 215mm | Model: GTP9 Two-ton | Design: Polymer / Steel | Blowback system: Yes,1,0
external,AR0016334,Réplique Hi-Capa 5.1 Purple RMR Custom,0,visible,,"DESCRIPTION
Interne :
- Canon de précision power barrel Hi-capa 5.1 6.00 x 112.5mm Nine Ball
- Joint Hop Up 60° Silicone DECEPTICONS Maple Leaf
- Recoil / Hammer Spring Renforcé 140% pour Hi-Capa GBB Tokyo Marui AIP

Externe :
- Visée point rouge SRO
- Plaquette RMR pour Hi-Capa 5.1 GBB Tokyo Marui MITA
- Omega Round Trigger - ZANSHIN (Murasaki Purple)
- Outer Barrel 2 Way Fixed Non-Recoiling ZANSHIN Murasaki Purple Hi-capa 5.1 Nine Ball
- Frame R EDGE 5.1 et compensateur Murasaki Purple pour Hi-Capa Marui Nine Ball
- Arrêtoir de culasse Hi Capa 5.1 ZANSHIN Murasaki Purple Nine Ball
- Safety Lever Hi Capa Marui ZANSHIN Murasaki Purple Nine Ball
- Magazine Catch Hi Capa 5.1 ZANSHIN Murasaki Purple Nine Ball
- Mallette mousse 31 x 25 x 8 Noir Nuprol

Informations supplémentaires :
- Billes (de bonne qualité) : 0.25g (conseillé : ""BLS0002"")
- Modes de tir : Semi-automatique
Vous bénéficierez d'une garantie OPS-store de 12 mois sur l'ensemble des pièces. Elle ne prendra pas en compte toute modification faite par un tiers extérieur à OPS-store.",,Repliques,"https://www.ops-store.fr/upload/image/replique-hi-capa-51-purple-rmr-custom-p-image-177086-grande.jpg, https://www.ops-store.fr/upload/image/replique-hi-capa-51-purple-rmr-custom-p-image-177088-grande.jpg, https://www.ops-store.fr/upload/image/replique-hi-capa-51-purple-rmr-custom-p-image-177087-grande.jpg, https://www.ops-store.fr/upload/image/replique-hi-capa-51-purple-rmr-custom-p-image-177089-grande.jpg",https://www.ops-store.com/replique-hi-capa-51-purple-rmr-custom/,Voir sur OPS-Store,Marque,OPS-Factory,1,1,Caracteristiques,Propulsion: Gaz | Blowback: Oui | Calibre: 6 mm | Emplacement gaz: Chargeur | Mode de tir: Safe - Semi | Longueur canon interne: 112.5 mm | Chargeur: 28 billes | Fonctionnement: Hop Up réglable | Corps: Aluminium / Polymère | Coloris: Black / Purple | Marque: OPS-Factory | Grammage conseillé: 0.25 - 0.28 g | Energie (Billes 0.20g): 0.8j | Vitesse (Bille 0.20g): 280 FPS,1,0
external,PG3424,Hi-capa CS Vengeance Compact Black / Red VORSK Gas,1,visible,,,169.90,Pieces internes,"https://www.ops-store.com/upload/image/rep-vorsk-cs-hi-capa-vengeance-compact-black-red-p-image-176655-grande.jpg, https://www.ops-store.com/upload/image/rep-vorsk-cs-hi-capa-vengeance-compact-black-red-p-image-176656-grande.jpg",https://www.ops-store.com/en/hi-capa-cs-vengeance-compact-black-red-vorsk-gas-a18348.html,Voir sur OPS-Store,Marque,VORSK,1,1,Caracteristiques,Caliber: 6mm | Propulsion: Gas | Shooting mode: Semi-auto | Energy: 1 joule | Speed: 328 FPS | Weight: 874g | Internal barrel length: 96mm | No screws: 12mm CW / 14mm CCW | Integrated tactical rail: Picatinny / RDS | Charger: 23 bbs | How it works: Adjustable Hop Up | Colors: Black / Red | Length: 209mm | Internal barrel diameter: 6.03mm,1,0
external,AR0016104,Replica Aap 01 Tti Assaut Custom,0,visible,,"DESCRIPTION
Interne :
- Joint Hop Up 60° Silicone AUTOBOT Maple Leaf
- Canon de précision VSR10 NB 6.01mm x 303mm Lambda One
- Chambre hop-up Aluminium AAC

 Externe :
- Visée point rouge LCO Noir AIM
- Kit PCC aluminium FDE pour AAP-01 GBB AAC TTI Airsoft
- Crosse et tube de crosse AEG Hive Style SHS
- Poignée tactique verticale EPF2-S noire PTS
- Silencieux Aluminium QD + cache flamme en acier 14mm CCW
- Boitier DBAL-A2 Aiming Device IR Laser ABS Version WADSN Laser Bleu
- Support de switch Pocket Panel CNC Picatinny DE WADSN
- Rallonge canon externe 5'' 14mm CCW Next Generation Tokyo Marui Laylax
- G&P DD MK18 M4A1 RIS II for For Toyko Marui M4 / M16 Series- Black
- Mallette ABS 88cm NUPROL
Informations supplémentaires :
- Billes (de bonne qualité) : 0.32g conseillé
- Gaz : Heavy sec 150 psi
Vous bénéficierez d'une garantie OPS-store de 12 mois sur l'ensemble des pièces. Elle ne prendra pas en compte toute ouverture ou modification faite par un tiers extérieur à OPS-store.",,Pieces internes,"https://www.ops-store.com/upload/image/replica-aap-01-tti-assaut-custom-p-image-176768-grande.jpg, https://www.ops-store.com/upload/image/replica-aap-01-tti-assaut-custom-p-image-176770-grande.jpg, https://www.ops-store.com/upload/image/replica-aap-01-tti-assaut-custom-p-image-176769-grande.jpg, https://www.ops-store.com/upload/image/replica-aap-01-tti-assaut-custom-p-image-176771-grande.jpg",https://www.ops-store.com/en/replica-aap-01-tti-assaut-custom-a19182.html,Voir sur OPS-Store,Marque,OPS-Factory,1,1,Caracteristiques,Caliber: 6 millimetres | Propulsion: Gaz | Gas location: magazine | Shooting mode: Safe - Semi - Full | Weight: 2.4 kg | Internal barrel length: 303 mm | Integrated tactical rail: Yes | Charger: 22 marbles | How it works: Adjustable Hop Up | Blowback: Yes | Body: Aluminium / polymer | Colors: bi ton black / bronze | Recommended grammage: 0.32g | Speed (0.20g BBs): 380 fps (150 psi gas),1,0
external,4952839141040,Compact Carry Curve Fixed Slide Tokyo Marui Gaz,1,visible,,,89.90,Repliques,"https://www.ops-store.com/upload/image/curve-p-image-176774-grande.jpg, https://www.ops-store.com/upload/image/curve-p-image-176775-grande.jpg, https://www.ops-store.com/upload/image/compact-carry-curve--fixed-slide--tokyo-marui-gaz-p-image-176780-grande.jpg",https://www.ops-store.com/en/compact-carry-curve-fixed-slide-tokyo-marui-gaz-a19134.html,Voir sur OPS-Store,Marque,Tokyo Marui,1,1,Caracteristiques,Caliber: 6mm | Propulsion: Gas | Shooting mode: Semi auto | Energy: 0.55 joules | Speed: 245 FPS | Weight: 292g | Internal barrel length: 61mm | Integrated tactical rail: No | Charger: 10 bbs | How it works: Fixed Hop Up | Colors: Black | Length: 132mm | Model: CURVE Compact Carry Gas Gun (NBB) | Design: ABS,1,0
external,PG3409,VP26X Silver VORSK Gas,1,visible,,,179.90,Pieces internes,"https://www.ops-store.com/upload/image/rep-vorsk-vp26x-silver---px-net-p-image-176699-grande.jpg, https://www.ops-store.com/upload/image/rep-vorsk-vp26x-silver---px-net-p-image-176700-grande.jpg",https://www.ops-store.com/en/vp26x-silver-vorsk-gas-a18365.html,Voir sur OPS-Store,Marque,VORSK,1,1,Caracteristiques,Caliber: 6mm | Propulsion: Gas | Shooting mode: Semi-auto | Energy: 1 joule | Speed: 328 FPS | Weight: 900g | Internal barrel length: 93.7mm | No screws: 12mm CW / 14mm CCW | Integrated tactical rail: Picatinny | Charger: 21 bbs | How it works: Adjustable Hop Up | Colors: Silver | Length: 215 mm | Internal barrel diameter: 6.03mm,1,0
external,PG3406,VP26X Black VORSK Gas,1,visible,,,169.90,Pieces internes,"https://www.ops-store.com/upload/image/rep-vorsk-vp26x-black---px-net-p-image-176651-grande.jpg, https://www.ops-store.com/upload/image/rep-vorsk-vp26x-black---px-net-p-image-176652-grande.jpg",https://www.ops-store.com/en/vp26x-black-vorsk-gas-a18361.html,Voir sur OPS-Store,Marque,VORSK,1,1,Caracteristiques,Caliber: 6mm | Propulsion: Gas | Shooting mode: Semi-auto | Energy: 1 joule | Speed: 328 FPS | Weight: 900g | Internal barrel length: 93.7mm | No screws: 12mm CW / 14mm CCW | Integrated tactical rail: Picatinny | Charger: 21 bbs | How it works: Adjustable Hop Up | Colors: Black | Length: 215 mm | Internal barrel diameter: 6.03mm,1,0
external,PG3417,Hi-capa 3.8 Pro Rose VORSK Gaz,1,visible,,,149.90,Repliques,"https://www.ops-store.fr/upload/image/rep-vorsk-hi-capa-38-pro-rose-p-image-176662-grande.jpg, https://www.ops-store.fr/upload/image/rep-vorsk-hi-capa-38-pro-rose-p-image-176661-grande.jpg",https://www.ops-store.com/hi-capa-38-pro-rose-vorsk-gaz/,Voir sur OPS-Store,Marque,Vorsk,1,1,Caracteristiques,Propulsion: Gaz | Calibre: 6mm | Mode de tir: Semi-automatique | Energie: 1 joule | Vitesse: 328 FPS | Poids: 849g | Longueur canon interne: 96mm | Pas de vis: 12mm CW / 14mm CCW | Rail tactique intégré: Picatinny | Chargeur: 23 billes | Fonctionnement: Hop Up réglable | Coloris: Rose | Marque: VORSK | Longueur: 207mm,1,0
external,PG3419,Hi-capa 3.8 Pro Rouge VORSK Gaz,1,visible,,,149.90,Repliques,"https://www.ops-store.fr/upload/image/rep-vorsk-hi-capa-38-pro-rouge-p-image-176676-grande.jpg, https://www.ops-store.fr/upload/image/rep-vorsk-hi-capa-38-pro-rouge-p-image-176675-grande.jpg",https://www.ops-store.com/hi-capa-38-pro-rouge-vorsk-gaz/,Voir sur OPS-Store,Marque,Vorsk,1,1,Caracteristiques,Propulsion: Gaz | Calibre: 6mm | Mode de tir: Semi-automatique | Energie: 1 joule | Vitesse: 328 FPS | Poids: 849g | Longueur canon interne: 96mm | Pas de vis: 12mm CW / 14mm CCW | Rail tactique intégré: Picatinny | Chargeur: 23 billes | Fonctionnement: Hop Up réglable | Coloris: Rouge | Marque: VORSK | Longueur: 207mm,1,0
external,PG3427,Hi-capa CS Vengeance Noir / Silver VORSK Gaz,1,visible,,,179.90,Repliques,"https://www.ops-store.fr/upload/image/hi-capa-cs-vengeance-noir---silver-vorsk-gaz-p-image-176544-grande.jpg, https://www.ops-store.fr/upload/image/hi-capa-cs-vengeance-noir---silver-vorsk-gaz-p-image-176545-grande.jpg",https://www.ops-store.com/hi-capa-cs-vengeance-noir-silver-vorsk-gaz/,Voir sur OPS-Store,Marque,Vorsk,1,1,Caracteristiques,Propulsion: Gaz | Calibre: 6mm | Mode de tir: Semi-automatique | Energie: 1 joule | Vitesse: 328 FPS | Poids: 930g | Longueur canon interne: 113mm | Pas de vis: 12mm CW / 14mm CCW | Rail tactique intégré: Picatinny | Chargeur: 23 billes | Fonctionnement: Hop Up réglable | Coloris: Noir / Argent | Marque: VORSK | Longueur: 250mm,1,0
external,PG3425,Hi-capa CS Vengeance Noir VORSK Gaz,1,visible,,,149.90,Repliques,"https://www.ops-store.fr/upload/image/hi-capa-cs-vengeance-noir-vorsk-gaz-p-image-176501-grande.jpg, https://www.ops-store.fr/upload/image/hi-capa-cs-vengeance-noir-vorsk-gaz-p-image-176502-grande.jpg",https://www.ops-store.com/hi-capa-cs-vengeance-noir-vorsk-gaz/,Voir sur OPS-Store,Marque,Vorsk,1,1,Caracteristiques,Propulsion: Gaz | Calibre: 6mm | Mode de tir: Semi-automatique | Energie: 1 joule | Vitesse: 328 FPS | Poids: 930g | Longueur canon interne: 113mm | Pas de vis: 12mm CW / 14mm CCW | Rail tactique intégré: Picatinny | Chargeur: 23 billes | Fonctionnement: Hop Up réglable | Coloris: Noir | Marque: VORSK | Longueur: 250mm,1,0
external,PG3428,Hi-capa CS Vengeance Gris / Noir VORSK Gaz,1,visible,,,149.90,Repliques,"https://www.ops-store.fr/upload/image/rep-vorsk-cs-hi-capa-vengeance-gris-noir-p-image-176503-grande.jpg, https://www.ops-store.fr/upload/image/rep-vorsk-cs-hi-capa-vengeance-gris-noir-p-image-176504-grande.jpg",https://www.ops-store.com/hi-capa-cs-vengeance-gris-noir-vorsk-gaz/,Voir sur OPS-Store,Marque,Vorsk,1,1,Caracteristiques,Propulsion: Gaz | Calibre: 6mm | Mode de tir: Semi-automatique | Energie: 1 joule | Vitesse: 328 FPS | Poids: 930g | Longueur canon interne: 113mm | Pas de vis: 12mm CW / 14mm CCW | Rail tactique intégré: Picatinny | Chargeur: 23 billes | Fonctionnement: Hop Up réglable | Coloris: Gris / Noir | Marque: VORSK | Longueur: 250mm,1,0
external,PG3421R,Hi-capa CS Vengeance Compact RDS Noir / Silver VORSK Gaz,1,visible,,,219.90,Pieces internes,"https://www.ops-store.com/upload/image/hi-capa-cs-vengeance-compact-rds-black---silver-vorsk-p-image-176499-grande.jpg, https://www.ops-store.com/upload/image/hi-capa-cs-vengeance-compact-rds-black---silver-vorsk-p-image-176500-grande.jpg",https://www.ops-store.com/en/hi-capa-cs-vengeance-compact-rds-noir-silver-vorsk-gaz-a18344.html,Voir sur OPS-Store,Marque,VORSK,1,1,Caracteristiques,Caliber: 6mm | Propulsion: Gas | Shooting mode: Semi-auto | Energy: 1 joule | Speed: 328 FPS | Weight: 937g | Internal barrel length: 96mm | No screws: 12mm CW / 14mm CCW | Integrated tactical rail: Picatinny / RDS | Charger: 23 bbs | How it works: Adjustable Hop Up | Colors: Black / Silver | Length: 209mm | Internal barrel diameter: 6.03mm,1,0
external,WET-02-016141-00,WE712 Automatic avec crosse Gaz WE,1,visible,,,249.90,Repliques,"https://www.ops-store.com/upload/image/we712-automatic-with-we-gas-grip-p-image-192988-grande.jpg, https://www.ops-store.com/upload/image/we712-automatic-with-we-gas-grip-p-image-192989-grande.jpg, https://www.ops-store.com/upload/image/we712-automatic-with-we-gas-grip-p-image-192983-grande.jpg, https://www.ops-store.com/upload/image/we712-automatic-with-we-gas-grip-p-image-192984-grande.jpg, https://www.ops-store.com/upload/image/we712-automatic-with-we-gas-grip-p-image-192985-grande.jpg, https://www.ops-store.com/upload/image/we712-automatic-with-we-gas-grip-p-image-192982-grande.jpg",https://www.ops-store.com/en/we712-automatic-avec-crosse-gaz-we-a18932.html,Voir sur OPS-Store,Marque,WE,1,1,Caracteristiques,Caliber: 6mm | Propulsion: Gas | Shooting mode: Safe / Semi / Full auto | Energy: 1.2 joules | Speed: 360 FPS | Weight: 942g | Integrated tactical rail: No | Charger: 25 bbs | How it works: Adjustable Hop Up | Colors: Black | Length: 292 / 680mm | Model: WE712 | Design: Metal / ABS | Blowback system: Yes,1,0
external,550003,CANIK TP 9 Elite combat Dual tone Gaz,1,visible,,,199.90,Repliques,"https://www.ops-store.fr/upload/image/canik-tp-9-elite-combat-dual-tone-gaz-p-image-176128-grande.jpg, https://www.ops-store.fr/upload/image/canik-tp-9-elite-combat-dual-tone-gaz-p-image-176129-grande.jpg",https://www.ops-store.com/canik-tp-9-elite-combat-dual-tone-6mm-a18585.html,Voir sur OPS-Store,Marque,Cybergun,1,1,Caracteristiques,Propulsion: Gaz | Calibre: 6mm | Mode de tir: Safe / Semi-auto | Energie: 1 joule | Vitesse: 330 FPS | Poids: 692g | Pas de vis: 14mm CCW | Rail tactique intégré: Oui | Chargeur: 22 billes | Fonctionnement: Hop Up réglable | Coloris: Dual Tone | Marque: Cybergun | Longueur: 200mm | Modèle: CANIK TP 9 Elite combat,1,0
external,550001,CANIK TP 9 Elite combat TAN Gaz,1,visible,,,199.90,Repliques,"https://www.ops-store.fr/upload/image/canik-tp-9-elite-combat-tan-gaz-p-image-176130-grande.jpg, https://www.ops-store.fr/upload/image/canik-tp-9-elite-combat-tan-gaz-p-image-176131-grande.jpg",https://www.ops-store.com/canik-tp-9-elite-combat-tan-6mm-a18583.html,Voir sur OPS-Store,Marque,Cybergun,1,1,Caracteristiques,Propulsion: Gaz | Calibre: 6mm | Mode de tir: Safe / Semi-auto | Energie: 1 joule | Vitesse: 330 FPS | Poids: 692g | Pas de vis: 14mm CCW | Rail tactique intégré: Oui | Chargeur: 22 billes | Fonctionnement: Hop Up réglable | Coloris: TAN | Marque: CYBERGUN | Longueur: 200mm | Modèle: CANIK TP 9 Elite combat,1,0
external,AR0015691,Hi Capa Stainless Skeleton R Custom Replica,0,visible,,"DESCRIPTION
Interne :
- Hammer Power Regulator COWCOW
- Sear Métal pour Hi-Capa COWCOW
- Firing Pin Lock IP2 Silver COWCOW
- Disconnector IP1 Silver COWCOW
- Recoil Buffer Module Competition COWCOW
- Recoil / Hammer spring 150% renforcé pour Hi-capa 4.3 Marui Guarder
- Canon de précision 6.01 x 95mm Lambda One
- Joint Hop Up 60° Silicone Autobot Maple Leaf
- I-key Maple leaf
Externe :
- Pistol Grip Skeleton R Hi-capa Marui Nine Ball
- Lampe X300 Ultra noir WADSN
- Talon de chargeur D01 Dottac Silver pour Hi-Capa GBB Tokyo Marui COWCOW
- Adaptateur 11mm CW vers 14mm CCW Noir COWCOW
- Mallette mousse prédécoupée 31 x 25 x 8 Noir Nuprol
Informations supplémentaires :
- Billes (de bonne qualité) : 0.30g (conseillé : ""BLS0004"")
- Modes de tir : Semi-automatique
Vous bénéficierez d'une garantie OPS-store de 12 mois sur l'ensemble des pièces. Elle ne prendra pas en compte toute modification faite par un tiers extérieur à OPS-store.
En raison du guide ressort et du short stroke (augmentation de la réactivité et réduction du temps de cycle), le bolt stop n'est plus fonctionnel.",,Pieces internes,"https://www.ops-store.com/upload/image/hi-capa-stainless-skeleton-r-custom-replica-p-image-176034-grande.jpg, https://www.ops-store.com/upload/image/hi-capa-stainless-skeleton-r-custom-replica-p-image-176036-grande.jpg, https://www.ops-store.com/upload/image/hi-capa-stainless-skeleton-r-custom-replica-p-image-176035-grande.jpg, https://www.ops-store.com/upload/image/hi-capa-stainless-skeleton-r-custom-replica-p-image-176037-grande.jpg",https://www.ops-store.com/en/hi-capa-stainless-skeleton-r-custom-replica-a18808.html,Voir sur OPS-Store,Marque,OPS-Factory,1,1,Caracteristiques,Caliber: 6 millimetres | Propulsion: Gaz | Gas location: magazine | Shooting mode: Safe - Semi | Weight: 0.90 kg | Internal barrel length: 95 mm | Charger: 28 beads | How it works: Adjustable Hop Up | Blowback: Yes | Body: Aluminium / polymer | Colors: Black / Silver | Recommended grammage: 0.28g - 0.30g | Speed (0.20g BBs): 290 FPS | Length: 210 mm,1,0
external,550002,CANIK TP 9 Elite combat Black Gaz,1,visible,,,199.90,Repliques,"https://www.ops-store.fr/upload/image/canik-tp-9-elite-combat-black-6mm-p-image-175905-grande.jpg, https://www.ops-store.fr/upload/image/canik-tp-9-elite-combat-black-6mm-p-image-175904-grande.jpg",https://www.ops-store.com/canik-tp-9-elite-combat-black-6mm-a18584.html,Voir sur OPS-Store,Marque,Cybergun,1,1,Caracteristiques,Propulsion: Gaz | Calibre: 6mm | Mode de tir: Safe / Semi-auto | Energie: 1 joule | Vitesse: 330 FPS | Poids: 692g | Pas de vis: 14mm CCW | Rail tactique intégré: Oui | Chargeur: 22 billes | Fonctionnement: Hop Up réglable | Coloris: Noir | Marque: Cybergun | Longueur: 200mm | Modèle: CANIK TP 9 Elite combat,1,0
external,MXT-GD,Derringer Double Barrel Full métal Gold MAXTACT,1,visible,,,119.90,Repliques,"https://www.ops-store.com/upload/image/derringer-double-barrel-full-metal-gold-maxtact-p-image-175449-grande.jpg, https://www.ops-store.com/upload/image/derringer-double-barrel-full-metal-gold-maxtact-p-image-175448-grande.jpg",https://www.ops-store.com/en/derringer-double-barrel-full-metal-gold-maxtact-a17928.html,Voir sur OPS-Store,Marque,MAXTACT,1,1,Caracteristiques,Caliber: 6mm | Propulsion: Gas | Shooting mode: One Shot | Energy: 0.34 joules | Speed: 190 FPS | Weight: 390 g | Charger: 2 bbs / 2 barrels | How it works: Fixed Hop Up | Colors: Gold | Length: 130mm | Model: Derringer Gold | Design: Full metal,1,0
external,S13044,GPM1911 G&G Armament Gaz,1,visible,,,149.90,Repliques,"https://www.ops-store.com/upload/image/---gpm1911-g-g-armament-p-image-174617-grande.jpg, https://www.ops-store.com/upload/image/---gpm1911-g-g-armament-p-image-174618-grande.jpg",https://www.ops-store.com/en/gpm1911-gampg-armament-gaz-a10823.html,Voir sur OPS-Store,Marque,G&G Armament,1,1,Caracteristiques,Caliber: 6mm | Propulsion: Gas | Shooting mode: Semi-auto | Energy: 1.01 joules | Speed: 330 FPS | Weight: 1020 g | Internal barrel length: 116.5mm | Integrated tactical rail: No | Charger: 26 bbs | How it works: Adjustable Hop Up | Length: 220mm | Model: GPM1911 | Design: Metal | Blowback system: Yes,1,0
external,MXT-SV,Derringer Double Barrel Full métal Silver MAXTACT,1,visible,,,119.90,Repliques,"https://www.ops-store.com/upload/image/maxtact-derringer-full-metal-6mm-gbb-pistol---silver-p-image-175026-grande.jpg, https://www.ops-store.com/upload/image/maxtact-derringer-full-metal-6mm-gbb-pistol---silver-p-image-175027-grande.jpg",https://www.ops-store.com/en/derringer-double-barrel-full-metal-silver-maxtact-a17929.html,Voir sur OPS-Store,Marque,MAXTACT,1,1,Caracteristiques,Caliber: 6mm | Propulsion: Gas | Shooting mode: One shot | Energy: 0.34 joules | Speed: 190 FPS | Weight: 390 g | Charger: 2 billes (canons) | How it works: Fixed Hop Up | Colors: Silver | Length: 130mm | Model: Derringer Silver | Design: Full metal,1,0
